humidity,rainfall_24hr,rainfall_3days,soil_moisture,elevation,typeof_disaster
72.9,71.1,82.3,42.5,1084.0,Safe
52.2,78.4,115.8,67.8,432.0,Safe
57.5,32.9,15.3,67.5,11.0,Safe
75.6,45.5,65.5,56.0,826.0,Safe
47.2,61.3,50.8,42.1,2270.0,Safe
46.9,44.8,83.4,57.8,761.0,Safe
59.6,59.1,108.2,40.7,1360.0,Safe
48.4,42.9,14.0,45.6,745.0,Safe
92.0,443.2,342.6,99.1,89.0,Flood
97.6,418.4,832.6,78.6,49.0,Cyclone
83.1,39.8,86.5,54.3,1809.0,Safe
59.3,19.3,90.8,45.3,2202.0,Safe
9.5,0.0,0.0,2.4,625.0,Drought
10.3,0.0,0.0,5.3,628.0,Drought
10.8,0.0,0.0,7.7,551.0,Drought
46.2,30.7,5.3,63.8,731.0,Safe
71.2,74.0,68.7,64.9,2822.0,Safe
88.5,415.4,438.6,93.4,49.0,Flood
77.1,79.6,51.9,63.0,1336.0,Safe
59.9,27.9,96.8,60.8,2041.0,Safe
60.9,49.0,111.1,39.3,1416.0,Safe
97.5,434.0,702.4,95.6,2.0,Cyclone
64.1,65.9,74.8,56.0,1411.0,Safe
38.8,52.8,56.2,27.3,522.0,Safe
37.8,76.5,18.5,28.6,1012.0,Safe
64.1,11.0,28.6,43.7,77.0,Safe
60.3,56.3,18.4,69.8,664.0,Safe
9.6,0.0,0.0,10.1,418.0,Drought
49.0,4.5,79.1,48.5,2094.0,Safe
93.2,198.7,645.5,94.8,2975.0,Landslide
10.2,0.0,0.0,14.8,375.0,Drought
8.1,0.0,0.0,7.1,527.0,Drought
57.9,45.8,27.4,26.7,2792.0,Safe
19.7,0.0,0.0,4.4,567.0,Drought
81.1,37.3,104.8,59.1,432.0,Safe
96.3,455.6,490.1,77.5,24.0,Cyclone
92.9,373.1,482.0,98.6,52.0,Flood
40.7,75.6,99.7,58.5,350.0,Safe
83.0,5.5,31.2,37.2,721.0,Safe
35.6,18.8,107.8,40.0,2033.0,Safe
83.6,68.2,110.3,69.2,391.0,Safe
91.7,237.9,227.7,98.8,178.0,Flood
65.1,66.0,37.2,44.8,2943.0,Safe
48.4,60.6,23.4,29.9,1647.0,Safe
51.8,7.5,63.6,70.5,77.0,Safe
39.6,18.8,77.4,40.2,1905.0,Safe
14.6,0.0,0.0,1.5,474.0,Drought
5.0,0.0,0.0,13.5,537.0,Drought
59.8,68.4,9.8,42.5,443.0,Safe
98.0,109.9,719.6,94.6,905.0,Landslide
57.2,41.9,34.0,73.8,908.0,Safe
18.3,0.0,0.0,11.6,534.0,Drought
82.3,7.2,113.1,29.7,2585.0,Safe
39.8,49.1,110.8,49.1,865.0,Safe
90.3,338.4,501.5,86.3,157.0,Flood
74.5,43.1,40.1,60.2,1957.0,Safe
75.4,8.0,18.5,43.4,1505.0,Safe
18.4,0.0,0.0,0.6,517.0,Drought
99.3,236.6,513.7,99.1,1292.0,Landslide
49.4,63.8,97.5,50.8,1078.0,Safe
39.6,42.0,34.6,39.6,1114.0,Safe
96.2,460.2,410.0,98.6,45.0,Cyclone
98.0,558.9,724.9,89.8,28.0,Cyclone
37.3,47.2,115.5,64.2,868.0,Safe
43.7,37.3,18.5,21.0,1715.0,Safe
84.1,8.5,27.0,60.1,2871.0,Safe
7.4,0.0,0.0,7.6,232.0,Drought
37.8,55.7,10.2,58.4,1597.0,Safe
37.6,10.4,93.8,49.4,2962.0,Safe
96.0,298.2,270.3,87.9,88.0,Flood
52.0,42.8,62.8,53.7,582.0,Safe
75.6,65.8,14.8,70.9,2051.0,Safe
39.3,17.7,78.0,56.3,1658.0,Safe
70.9,46.4,117.1,61.9,2946.0,Safe
98.7,569.4,611.0,79.3,10.0,Cyclone
58.0,13.7,5.7,53.4,590.0,Safe
64.5,10.2,93.5,52.4,1943.0,Safe
67.7,45.5,50.3,24.8,835.0,Safe
12.7,0.0,0.0,6.1,328.0,Drought
47.3,28.9,17.0,41.1,2096.0,Safe
92.0,402.4,562.0,99.3,156.0,Flood
98.7,197.1,752.9,93.0,1186.0,Landslide
81.7,55.8,88.6,47.5,1586.0,Safe
63.6,65.1,39.6,62.2,804.0,Safe
35.9,72.1,105.4,64.1,478.0,Safe
57.7,22.8,44.7,55.4,2823.0,Safe
75.8,40.8,34.6,21.7,2403.0,Safe
9.2,0.0,0.0,5.1,715.0,Drought
77.3,49.9,35.1,52.5,2223.0,Safe
57.6,66.6,61.8,37.2,2642.0,Safe
72.6,75.3,79.4,34.9,2763.0,Safe
73.9,27.4,97.6,24.9,321.0,Safe
93.7,220.2,645.0,91.1,2272.0,Landslide
81.0,30.0,60.9,49.7,1353.0,Safe
38.1,78.0,109.6,23.6,2904.0,Safe
98.5,548.7,661.5,78.7,23.0,Cyclone
63.9,70.6,8.1,70.9,1737.0,Safe
61.8,76.2,96.9,74.1,2441.0,Safe
91.1,222.8,596.9,97.4,20.0,Flood
98.7,442.0,724.0,90.5,36.0,Cyclone
74.6,36.3,106.4,68.7,2185.0,Safe
82.6,15.6,34.0,29.2,2276.0,Safe
95.6,254.2,356.7,85.3,174.0,Flood
97.9,171.4,748.5,92.0,1641.0,Landslide
45.4,32.9,86.3,35.3,986.0,Safe
67.0,78.0,61.0,66.8,2054.0,Safe
49.7,45.6,64.6,62.0,1599.0,Safe
6.0,0.0,0.0,14.3,726.0,Drought
94.8,115.0,624.3,97.4,1230.0,Landslide
97.0,407.2,676.7,87.7,6.0,Cyclone
94.7,138.9,495.8,95.0,2278.0,Landslide
78.4,15.9,66.8,66.5,2485.0,Safe
14.5,0.0,0.0,13.9,550.0,Drought
59.1,10.4,49.5,72.3,1856.0,Safe
70.8,79.7,42.5,63.6,1497.0,Safe
52.1,36.7,6.1,53.8,129.0,Safe
76.7,10.8,90.3,43.2,1210.0,Safe
60.8,33.2,65.8,57.0,454.0,Safe
90.2,295.4,589.9,91.5,145.0,Flood
44.7,61.2,89.7,54.0,152.0,Safe
98.8,493.6,755.9,76.5,11.0,Cyclone
67.7,76.2,95.2,24.3,1957.0,Safe
64.8,61.7,28.8,44.2,2828.0,Safe
47.0,22.5,112.4,69.4,2222.0,Safe
98.7,207.6,780.6,92.4,1392.0,Landslide
65.0,59.3,112.8,41.6,675.0,Safe
71.0,30.7,20.8,73.3,2034.0,Safe
8.8,0.0,0.0,8.9,466.0,Drought
18.0,0.0,0.0,11.0,283.0,Drought
85.0,13.9,30.7,41.1,161.0,Safe
50.4,26.2,46.8,43.8,913.0,Safe
44.7,79.9,33.6,73.9,2325.0,Safe
98.4,227.0,501.2,85.8,36.0,Flood
73.7,15.6,97.0,31.2,1563.0,Safe
7.4,0.0,0.0,1.8,557.0,Drought
38.9,74.6,73.7,27.4,1322.0,Safe
49.0,6.6,6.8,46.1,586.0,Safe
18.8,0.0,0.0,13.7,435.0,Drought
38.5,1.1,16.5,24.0,2540.0,Safe
88.6,307.3,364.0,88.0,135.0,Flood
98.0,256.8,543.8,90.9,11.0,Flood
95.4,339.8,509.2,94.1,87.0,Flood
65.4,18.4,64.0,59.3,1721.0,Safe
36.9,2.8,41.5,57.9,2422.0,Safe
99.5,466.0,705.9,93.6,46.0,Cyclone
14.4,0.0,0.0,7.1,290.0,Drought
62.3,13.7,79.7,34.4,2037.0,Safe
88.2,332.7,590.3,99.5,100.0,Flood
78.5,64.3,11.4,28.6,1491.0,Safe
50.9,68.2,58.9,23.8,144.0,Safe
38.9,43.0,73.5,33.7,2902.0,Safe
46.0,76.3,92.9,46.3,416.0,Safe
96.5,217.5,381.2,91.0,2041.0,Landslide
69.4,61.6,9.2,24.6,1743.0,Safe
68.2,12.4,67.1,31.4,1540.0,Safe
19.4,0.0,0.0,13.6,699.0,Drought
79.0,51.4,57.3,49.6,813.0,Safe
56.9,32.3,72.4,39.2,247.0,Safe
65.2,40.2,33.4,66.7,2854.0,Safe
81.5,34.1,93.3,70.1,2924.0,Safe
16.6,0.0,0.0,9.7,378.0,Drought
70.0,7.5,19.4,55.0,2656.0,Safe
92.2,426.1,384.1,86.4,9.0,Flood
6.7,0.0,0.0,3.4,582.0,Drought
56.9,17.6,41.4,62.1,2505.0,Safe
46.2,10.1,14.8,49.5,2803.0,Safe
60.4,38.5,13.3,41.0,1608.0,Safe
93.3,237.0,659.6,91.4,1391.0,Landslide
91.2,307.1,568.7,86.5,165.0,Flood
13.8,0.0,0.0,0.4,461.0,Drought
39.1,37.2,30.4,48.9,2049.0,Safe
52.0,43.1,72.3,72.5,2421.0,Safe
53.4,7.0,112.0,59.3,2343.0,Safe
93.5,410.9,482.4,92.7,79.0,Flood
91.9,331.7,482.0,85.2,101.0,Flood
45.6,27.8,42.6,57.9,771.0,Safe
50.1,19.2,36.4,71.9,1729.0,Safe
67.6,5.5,99.1,23.1,670.0,Safe
39.7,36.2,54.6,72.0,913.0,Safe
45.5,45.6,116.7,22.3,56.0,Safe
40.3,28.7,29.1,33.9,2984.0,Safe
9.3,0.0,0.0,1.1,506.0,Drought
80.7,15.3,50.6,33.3,511.0,Safe
95.2,122.7,512.5,99.8,905.0,Landslide
55.1,40.4,55.0,57.0,377.0,Safe
91.7,217.2,337.6,99.7,80.0,Flood
39.7,42.5,40.9,50.3,1338.0,Safe
57.0,57.0,37.2,39.1,1477.0,Safe
80.6,15.8,33.6,64.3,2267.0,Safe
35.9,67.0,88.4,33.5,1251.0,Safe
97.6,173.3,418.3,93.5,1323.0,Landslide
52.8,27.6,10.3,71.5,2461.0,Safe
97.5,326.3,679.0,84.6,25.0,Cyclone
90.6,280.1,476.0,85.8,56.0,Flood
99.7,167.1,652.8,90.5,3117.0,Landslide
17.6,0.0,0.0,1.8,439.0,Drought
11.4,0.0,0.0,7.9,765.0,Drought
88.2,396.4,420.5,97.9,182.0,Flood
81.8,43.8,36.4,25.7,209.0,Safe
59.6,45.4,36.8,37.9,2368.0,Safe
53.5,40.7,55.7,24.5,779.0,Safe
51.8,15.6,19.5,58.6,1682.0,Safe
59.8,9.5,53.5,39.3,1243.0,Safe
98.7,591.2,764.8,83.7,12.0,Cyclone
99.3,248.2,411.4,93.4,1072.0,Landslide
19.2,0.0,0.0,7.1,215.0,Drought
40.2,21.3,52.7,59.2,762.0,Safe
41.8,53.3,76.7,66.4,1138.0,Safe
68.5,48.3,87.5,23.2,1000.0,Safe
45.6,15.3,37.8,51.7,524.0,Safe
35.8,7.5,54.3,72.1,36.0,Safe
40.0,14.8,55.7,46.1,1497.0,Safe
46.0,19.9,53.8,66.5,1676.0,Safe
76.6,18.6,51.7,30.8,1434.0,Safe
94.0,226.8,457.0,91.5,2446.0,Landslide
89.5,437.4,575.8,91.9,67.0,Flood
90.0,194.0,358.0,92.5,34.0,Flood
57.6,79.3,26.3,67.1,1135.0,Safe
65.6,62.2,78.1,26.2,60.0,Safe
92.6,145.7,727.7,98.4,691.0,Landslide
7.1,0.0,0.0,2.9,682.0,Drought
67.7,68.1,59.6,60.4,1021.0,Safe
67.0,38.1,48.0,24.6,1582.0,Safe
11.2,0.0,0.0,12.5,634.0,Drought
92.5,224.2,747.1,90.2,2425.0,Landslide
15.8,0.0,0.0,7.5,791.0,Drought
98.5,395.6,476.7,98.8,180.0,Flood
61.2,29.8,4.6,42.1,290.0,Safe
10.9,0.0,0.0,5.7,367.0,Drought
38.5,17.5,51.7,60.7,2868.0,Safe
40.7,50.0,86.0,67.3,2947.0,Safe
35.4,38.2,86.4,53.1,2293.0,Safe
44.9,53.7,101.2,34.8,2882.0,Safe
94.4,383.8,449.0,89.0,154.0,Flood
37.6,7.0,74.2,67.9,2411.0,Safe
55.6,16.5,97.7,40.6,584.0,Safe
95.3,186.2,566.6,90.7,2824.0,Landslide
89.2,389.6,204.1,85.2,6.0,Flood
98.6,125.1,407.0,98.4,2231.0,Landslide
65.5,21.8,118.1,23.8,2974.0,Safe
76.9,15.2,111.3,48.0,1998.0,Safe
84.8,55.2,106.3,59.4,1613.0,Safe
11.8,0.0,0.0,4.9,229.0,Drought
15.0,0.0,0.0,11.1,567.0,Drought
54.4,18.3,118.9,41.1,1868.0,Safe
16.0,0.0,0.0,12.0,604.0,Drought
95.5,247.8,311.8,91.6,44.0,Flood
40.1,39.3,51.0,30.7,2529.0,Safe
43.3,56.0,31.4,62.4,1875.0,Safe
66.3,38.5,75.5,62.0,1313.0,Safe
10.2,0.0,0.0,3.5,663.0,Drought
76.4,4.6,31.2,21.8,2246.0,Safe
89.6,160.5,537.4,95.6,78.0,Flood
42.9,63.1,19.6,32.1,531.0,Safe
79.7,64.4,78.1,54.3,2876.0,Safe
73.3,61.0,95.1,23.6,916.0,Safe
70.0,41.8,19.2,53.9,2983.0,Safe
65.8,79.1,37.1,60.5,2798.0,Safe
99.1,532.5,583.5,99.1,17.0,Cyclone
98.3,350.2,889.7,76.1,25.0,Cyclone
55.2,42.9,45.9,66.7,2754.0,Safe
71.1,51.1,63.9,27.1,392.0,Safe
92.2,323.4,211.7,92.3,83.0,Flood
100.0,136.1,417.0,92.1,1500.0,Landslide
52.1,62.0,41.6,29.8,1663.0,Safe
89.1,252.2,394.3,95.3,183.0,Flood
65.3,53.6,5.6,38.1,2839.0,Safe
37.0,76.8,33.5,67.5,2098.0,Safe
65.8,24.0,3.4,49.5,2379.0,Safe
58.0,17.2,57.4,26.4,1169.0,Safe
66.0,30.1,107.5,63.8,2458.0,Safe
17.9,0.0,0.0,7.4,697.0,Drought
69.4,32.5,102.5,27.0,1088.0,Safe
98.0,185.0,544.5,98.5,2118.0,Landslide
77.5,62.3,48.5,40.6,1396.0,Safe
76.8,29.1,100.1,28.0,894.0,Safe
75.9,50.0,88.7,74.9,2598.0,Safe
97.1,294.6,364.3,99.1,26.0,Flood
59.3,8.1,113.0,63.3,773.0,Safe
93.7,203.7,476.0,96.6,14.0,Flood
58.1,43.4,38.5,28.9,2109.0,Safe
79.2,37.3,32.8,66.8,2486.0,Safe
81.5,52.1,20.2,61.5,78.0,Safe
48.4,26.6,32.2,40.1,1572.0,Safe
60.9,67.3,23.5,74.7,2508.0,Safe
7.3,0.0,0.0,8.8,402.0,Drought
68.1,2.9,58.4,65.8,2825.0,Safe
98.1,280.9,497.4,79.9,46.0,Cyclone
67.6,13.0,17.4,30.3,38.0,Safe
94.2,379.6,490.5,96.3,29.0,Flood
84.4,27.9,73.0,65.0,294.0,Safe
73.2,62.4,45.5,68.9,2716.0,Safe
82.3,75.9,30.7,52.7,2752.0,Safe
70.0,1.8,31.7,50.7,2690.0,Safe
75.7,47.0,72.4,65.7,1216.0,Safe
56.3,48.6,83.2,48.0,189.0,Safe
81.2,68.0,101.7,26.0,1010.0,Safe
45.2,40.3,74.3,53.7,1150.0,Safe
81.8,56.5,44.6,65.9,1823.0,Safe
16.2,0.0,0.0,2.4,688.0,Drought
59.7,79.3,11.1,67.8,2248.0,Safe
92.5,247.8,467.3,97.5,170.0,Flood
96.1,130.5,696.2,92.9,2227.0,Landslide
73.3,32.4,96.7,49.5,1358.0,Safe
68.2,14.7,110.6,54.8,1866.0,Safe
39.2,35.0,55.1,25.4,2213.0,Safe
37.6,15.2,4.5,48.8,2071.0,Safe
16.6,0.0,0.0,5.2,417.0,Drought
70.9,4.8,110.9,51.8,2982.0,Safe
37.6,6.3,11.8,41.9,1083.0,Safe
37.5,0.1,69.6,49.7,2900.0,Safe
52.1,70.4,104.1,72.3,941.0,Safe
98.4,268.3,291.9,86.0,64.0,Flood
58.5,56.4,17.5,34.0,2656.0,Safe
44.6,40.0,115.9,38.8,310.0,Safe
38.5,69.3,17.0,42.9,1084.0,Safe
37.8,22.6,43.2,41.9,381.0,Safe
99.5,516.0,600.6,75.1,27.0,Cyclone
97.1,357.0,301.4,98.9,192.0,Flood
47.4,58.3,113.5,23.5,254.0,Safe
75.5,23.7,40.3,35.2,1934.0,Safe
72.3,43.6,36.1,48.2,1727.0,Safe
67.3,27.3,5.5,33.8,942.0,Safe
79.3,5.4,119.2,29.8,347.0,Safe
79.4,59.5,49.3,67.3,309.0,Safe
41.9,5.9,70.1,43.7,1026.0,Safe
94.9,295.2,232.5,89.6,177.0,Flood
68.1,44.2,53.8,49.3,1815.0,Safe
55.0,74.0,78.3,74.6,1511.0,Safe
65.5,34.7,53.1,57.9,1237.0,Safe
52.1,77.6,48.2,42.8,2972.0,Safe
5.5,0.0,0.0,3.0,216.0,Drought
59.8,47.1,10.8,60.4,1370.0,Safe
57.8,73.3,64.8,74.5,1972.0,Safe
98.9,561.4,520.4,75.1,36.0,Cyclone
70.8,45.9,115.5,56.2,938.0,Safe
41.8,6.8,2.7,62.0,2752.0,Safe
80.0,18.6,41.5,28.5,389.0,Safe
75.2,2.4,84.4,24.7,976.0,Safe
90.1,260.0,294.7,94.8,26.0,Flood
63.5,62.8,43.8,37.4,1109.0,Safe
97.5,387.4,357.2,95.2,7.0,Flood
93.1,167.6,352.3,94.3,3405.0,Landslide
7.4,0.0,0.0,14.0,685.0,Drought
51.2,45.3,63.9,50.0,84.0,Safe
46.5,56.1,84.1,20.7,218.0,Safe
83.7,35.0,97.1,44.6,951.0,Safe
56.0,63.6,70.0,73.4,2687.0,Safe
96.1,320.6,372.7,97.4,72.0,Flood
60.6,43.2,13.1,27.6,2273.0,Safe
15.3,0.0,0.0,12.2,648.0,Drought
78.5,45.2,17.2,60.4,553.0,Safe
55.3,21.0,104.1,68.4,1879.0,Safe
44.6,48.4,0.3,51.9,1320.0,Safe
61.0,67.9,75.8,25.0,2539.0,Safe
76.9,16.7,55.4,42.9,2266.0,Safe
40.3,36.1,112.2,28.9,1096.0,Safe
91.2,164.6,257.5,97.1,154.0,Flood
48.1,28.9,24.4,35.1,598.0,Safe
61.6,4.6,5.8,21.3,1142.0,Safe
96.4,388.7,672.7,96.9,45.0,Cyclone
93.6,317.6,467.5,94.4,159.0,Flood
98.3,356.1,318.9,89.4,133.0,Flood
65.2,21.1,10.3,70.4,2490.0,Safe
97.3,398.7,230.2,86.6,182.0,Flood
55.2,38.7,21.0,34.9,1861.0,Safe
80.4,27.4,11.7,27.6,279.0,Safe
99.9,372.0,521.7,86.5,198.0,Flood
37.1,1.1,3.1,58.7,711.0,Safe
83.0,48.8,68.6,39.6,423.0,Safe
49.4,29.9,90.7,38.3,996.0,Safe
83.3,48.9,108.0,48.8,1754.0,Safe
96.9,508.0,561.8,80.0,7.0,Cyclone
12.7,0.0,0.0,14.3,501.0,Drought
93.0,203.6,383.6,98.4,2848.0,Landslide
44.2,27.1,23.6,42.6,1738.0,Safe
75.4,77.9,8.6,40.0,499.0,Safe
98.1,220.6,357.9,93.8,1013.0,Landslide
9.5,0.0,0.0,9.7,498.0,Drought
54.6,8.8,89.8,35.9,1337.0,Safe
13.9,0.0,0.0,2.9,775.0,Drought
74.1,78.2,73.4,35.6,2611.0,Safe
76.2,17.3,92.7,39.3,1859.0,Safe
94.7,215.1,452.6,94.6,2543.0,Landslide
65.0,24.8,47.6,59.8,314.0,Safe
73.5,18.0,15.4,64.1,1379.0,Safe
92.5,221.7,305.9,87.5,155.0,Flood
65.5,78.1,96.4,44.0,2413.0,Safe
42.8,21.9,82.9,57.5,1584.0,Safe
54.7,32.8,23.7,53.3,618.0,Safe
97.8,156.2,768.1,96.2,1878.0,Landslide
55.4,10.3,3.3,41.3,1558.0,Safe
76.1,78.6,46.2,45.7,2306.0,Safe
77.5,43.4,62.8,56.3,536.0,Safe
74.7,4.5,24.7,70.4,2407.0,Safe
99.1,257.5,845.5,91.5,5.0,Cyclone
63.3,31.7,35.2,29.7,1438.0,Safe
91.1,205.6,209.2,91.2,149.0,Flood
52.8,36.6,86.1,73.9,1822.0,Safe
73.0,67.7,113.1,33.4,2118.0,Safe
91.5,336.3,585.1,92.6,148.0,Flood
88.5,281.1,225.6,100.0,58.0,Flood
78.3,8.1,76.0,31.0,1403.0,Safe
12.5,0.0,0.0,0.0,366.0,Drought
55.9,58.7,21.3,66.4,2318.0,Safe
13.8,0.0,0.0,9.4,285.0,Drought
95.3,231.4,473.1,98.0,1527.0,Landslide
98.3,250.0,242.9,98.1,34.0,Flood
50.8,75.8,74.7,43.0,2827.0,Safe
99.9,192.3,310.8,96.3,12.0,Flood
90.9,397.8,444.1,99.5,160.0,Flood
97.6,111.1,394.8,99.2,3139.0,Landslide
63.5,4.2,93.9,22.7,891.0,Safe
14.5,0.0,0.0,0.5,591.0,Drought
56.8,13.2,19.6,24.3,2901.0,Safe
64.7,37.0,80.4,58.7,885.0,Safe
65.9,47.1,62.7,36.4,681.0,Safe
96.3,248.8,507.6,96.3,681.0,Landslide
10.7,0.0,0.0,12.4,309.0,Drought
94.3,371.3,370.2,90.5,35.0,Flood
96.5,343.4,278.4,97.1,31.0,Flood
8.4,0.0,0.0,1.8,747.0,Drought
44.4,76.9,80.5,73.4,168.0,Safe
96.0,277.1,389.6,98.2,21.0,Flood
62.7,26.3,66.9,69.7,353.0,Safe
96.7,187.2,456.0,91.4,3266.0,Landslide
95.1,245.7,611.3,91.0,681.0,Landslide
100.0,387.0,868.2,94.8,43.0,Cyclone
78.6,53.1,38.0,22.0,2191.0,Safe
8.5,0.0,0.0,9.6,456.0,Drought
47.2,3.3,88.7,29.2,2929.0,Safe
66.4,23.5,96.0,25.9,1714.0,Safe
59.1,73.0,7.9,67.1,886.0,Safe
78.8,30.9,47.6,64.9,1194.0,Safe
99.3,134.4,378.2,95.1,1911.0,Landslide
83.4,73.8,118.3,20.7,1962.0,Safe
10.8,0.0,0.0,4.9,396.0,Drought
57.7,4.6,97.2,51.3,1017.0,Safe
75.4,23.9,79.4,45.0,2146.0,Safe
99.6,324.6,404.7,88.0,165.0,Flood
40.7,16.2,83.4,61.9,1375.0,Safe
37.4,20.2,50.9,64.2,1590.0,Safe
70.4,39.8,68.1,35.1,2230.0,Safe
45.1,35.0,68.6,56.0,1219.0,Safe
76.5,67.0,64.7,49.9,1779.0,Safe
78.5,40.9,69.0,68.3,1959.0,Safe
47.8,30.6,99.4,40.9,433.0,Safe
83.9,57.7,114.4,56.3,2012.0,Safe
11.4,0.0,0.0,11.2,561.0,Drought
94.4,243.2,575.7,93.8,1003.0,Landslide
92.6,413.3,494.8,90.9,22.0,Flood
95.5,244.2,698.4,90.4,2233.0,Landslide
100.0,236.4,758.0,99.8,1922.0,Landslide
91.0,439.9,352.3,98.3,90.0,Flood
89.6,361.4,409.3,85.5,10.0,Flood
99.6,186.5,358.7,92.6,2747.0,Landslide
37.8,31.9,42.2,22.6,2086.0,Safe
88.9,267.8,265.8,89.3,149.0,Flood
69.5,76.7,74.5,31.0,652.0,Safe
95.3,174.4,469.9,91.6,60.0,Flood
62.3,76.6,18.3,69.1,1485.0,Safe
71.3,22.5,88.0,52.0,1945.0,Safe
67.5,75.4,41.1,26.6,922.0,Safe
95.1,173.1,551.0,99.7,2663.0,Landslide
69.8,63.7,62.6,46.9,1152.0,Safe
48.6,17.5,112.9,33.3,956.0,Safe
58.7,71.9,27.3,28.5,1349.0,Safe
70.6,38.4,22.1,27.6,837.0,Safe
48.1,70.9,103.9,47.9,239.0,Safe
82.9,32.9,95.7,37.8,2380.0,Safe
80.3,15.7,22.4,59.9,1216.0,Safe
18.4,0.0,0.0,6.6,469.0,Drought
67.5,41.1,23.9,42.5,865.0,Safe
98.8,223.6,643.1,98.9,1411.0,Landslide
61.3,33.4,7.1,64.6,1803.0,Safe
90.2,271.7,558.5,88.6,138.0,Flood
54.7,21.6,79.3,39.6,2875.0,Safe
93.8,127.4,594.1,97.9,3408.0,Landslide
97.2,380.7,597.4,84.1,41.0,Cyclone
76.7,33.4,51.0,67.3,532.0,Safe
75.8,7.4,11.4,68.4,2247.0,Safe
99.7,137.9,445.1,92.7,3440.0,Landslide
41.2,0.8,21.1,38.2,2065.0,Safe
55.4,32.4,8.4,58.3,2306.0,Safe
10.4,0.0,0.0,9.8,253.0,Drought
91.1,434.2,218.4,93.0,72.0,Flood
44.3,16.8,21.6,25.8,2511.0,Safe
75.4,70.6,43.7,49.8,1516.0,Safe
98.2,280.7,535.5,98.7,28.0,Cyclone
10.4,0.0,0.0,11.4,542.0,Drought
67.9,14.6,46.9,30.3,1419.0,Safe
95.5,208.5,658.6,90.7,2576.0,Landslide
43.0,68.3,14.5,21.6,1489.0,Safe
12.0,0.0,0.0,1.0,221.0,Drought
49.7,9.5,37.5,32.3,934.0,Safe
49.0,74.0,111.7,72.6,1451.0,Safe
74.7,56.9,27.9,27.5,363.0,Safe
42.1,26.3,9.8,56.1,86.0,Safe
41.6,16.2,98.1,71.3,657.0,Safe
75.5,67.9,22.0,26.5,1659.0,Safe
78.4,76.2,68.2,34.9,725.0,Safe
62.4,79.3,34.3,43.1,2117.0,Safe
39.4,47.7,90.5,62.7,2618.0,Safe
80.0,64.1,19.5,64.6,1114.0,Safe
9.2,0.0,0.0,11.6,306.0,Drought
40.5,47.0,44.5,53.0,671.0,Safe
43.8,56.9,2.0,55.7,1635.0,Safe
92.2,426.9,302.6,99.7,91.0,Flood
59.3,66.5,92.5,61.5,1326.0,Safe
73.1,32.1,74.7,66.7,1586.0,Safe
79.4,44.4,101.3,49.5,1112.0,Safe
48.6,56.5,67.0,40.7,2599.0,Safe
59.4,62.6,57.5,73.5,813.0,Safe
60.0,53.7,60.0,66.3,775.0,Safe
44.3,49.7,65.9,21.8,2302.0,Safe
74.6,66.9,38.9,47.5,1938.0,Safe
71.0,56.0,12.3,71.1,2366.0,Safe
95.4,243.5,783.3,92.5,1173.0,Landslide
64.3,12.3,5.2,54.4,581.0,Safe
63.4,4.7,35.2,28.3,1534.0,Safe
67.8,16.3,95.8,68.0,101.0,Safe
95.2,468.2,430.3,76.4,38.0,Cyclone
9.0,0.0,0.0,12.6,488.0,Drought
76.6,56.7,49.3,38.2,469.0,Safe
15.7,0.0,0.0,12.9,357.0,Drought
96.6,287.5,679.9,97.1,34.0,Cyclone
94.4,419.5,517.7,86.6,18.0,Flood
68.5,21.8,76.4,74.0,2423.0,Safe
68.1,21.7,80.4,54.0,1693.0,Safe
12.1,0.0,0.0,6.4,359.0,Drought
93.2,191.4,524.2,92.1,156.0,Flood
98.1,430.0,356.7,92.6,28.0,Flood
78.3,49.2,100.8,20.4,2448.0,Safe
79.5,73.0,67.3,52.5,386.0,Safe
79.8,56.0,90.4,56.0,1937.0,Safe
88.1,331.8,598.4,97.1,19.0,Flood
54.7,11.9,98.2,28.9,891.0,Safe
5.9,0.0,0.0,11.6,253.0,Drought
61.6,45.3,10.8,64.4,1555.0,Safe
66.5,64.1,13.1,59.9,2489.0,Safe
56.8,75.6,84.4,37.6,2398.0,Safe
88.1,238.9,329.9,97.9,155.0,Flood
76.1,34.9,100.2,39.3,1986.0,Safe
91.9,235.1,563.4,97.6,119.0,Flood
50.1,51.5,22.3,45.1,2607.0,Safe
39.5,24.7,81.6,64.1,2817.0,Safe
79.2,8.3,45.1,59.7,2735.0,Safe
42.8,34.5,7.5,66.9,661.0,Safe
14.7,0.0,0.0,8.4,292.0,Drought
73.8,3.4,119.2,50.9,2040.0,Safe
97.2,312.7,475.5,82.9,37.0,Cyclone
98.3,456.7,553.7,84.2,21.0,Cyclone
98.1,482.6,734.5,81.2,18.0,Cyclone
96.7,234.6,763.8,99.9,2654.0,Landslide
83.3,8.9,3.9,62.5,864.0,Safe
98.7,332.7,544.3,89.2,155.0,Flood
92.7,139.9,437.3,96.9,1503.0,Landslide
96.6,271.1,543.1,90.0,40.0,Flood
89.4,395.3,490.5,98.3,12.0,Flood
95.1,160.0,735.8,91.6,1595.0,Landslide
62.9,15.1,116.3,45.7,59.0,Safe
99.1,336.6,569.2,85.6,9.0,Cyclone
78.7,10.7,40.8,70.0,781.0,Safe
56.7,52.0,77.1,31.0,2366.0,Safe
64.0,33.2,2.7,33.2,907.0,Safe
